,user_name,tweet_text,user_followers,user_location,user_verified,like_count,rt_count,timestamp,positive_score,negative_score,neutral_score,compound_score
401,🇪🇺🏴󠁧󠁢󠁳󠁣󠁴󠁿 Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿 🐹 tom," I was wrong about the eu.
I lied.
I'm a liar 🤥 🤥 🤥 🤥
REVOKE please 😂😂😂👍👍 https://t.co/32MEsRzIeF",2728.0,United Kingdom,False,0.0,1.0,2019-10-25 11:08:44,0.062,0.612,0.325,-0.9652
402,Steve Bish, Yes they can - as long as your latest vanity project doesn’t split the majority vote like you did in the two recent by-elections!!!!!,822.0,,False,0.0,0.0,2019-10-25 11:07:33,0.225,0.067,0.708,0.6671
403,Yaaboosucks," @brexitparty_uk Perhaps they should get some support from say, a right wing party that only has one well known leader. Anybody got any suggestions..... errrrr?",35.0,,False,0.0,0.0,2019-10-25 11:07:16,0.263,0.0,0.737,0.7579
404,Tom gribbin, Sack the lot of them.,1540.0,Uranus,False,1.0,0.0,2019-10-25 11:06:08,0.0,0.0,1.0,0.0
405,alex turner, Unfortunately the danger in reality is vote BXP get remain.,113.0,"Nottingham, UK",False,0.0,0.0,2019-10-25 11:05:37,0.0,0.42,0.58,-0.7003
406,pATREUS," Nobody can. Brexit is a goose steppers fantasy. Throw in the towel Brexiters, you've had long enough. #GetBrexitGone",731.0,"Leicestershire, UK",False,1.0,0.0,2019-10-25 11:03:42,0.0,0.0,1.0,0.0
407,Major Belching, Totally predicable. Although they should be able to hoover up at the election. Consequence is splitting the leave vote unless you can charm a few blues nigel. Softly softly catchy monkey.,11.0,Broken Britain,False,0.0,0.0,2019-10-25 11:03:41,0.085,0.038,0.878,0.3612
408,ESPERANCE ESPERANZA Edwige V de Bourbon Pahlavi, Bouuuu Ce n est qu un O Revoir Nigel ce n est qu un O Revoir Du 4-8 Novembre Château de Versailles 10-13h à La Flotille EIT European Institut Technology of European Union Tel 0033755709223,7.0,,False,0.0,0.0,2019-10-25 11:03:18,0.0,0.0,1.0,0.0
409,Tim Parry," Dreadful we cannot even leave having voted to do so subject to approval of EU too.These apologies for mp’sneed to be cleared out and quickly in case of Tory by association chairmen;local people should be recruited with acumen,experience,duty pre-eminent.",30.0,"Stratford-Upon-Avon, England",False,0.0,0.0,2019-10-25 11:03:11,0.135,0.066,0.799,0.2527
410,Jim Cameron, And the Brexit Party can’t deliver Brexit at all.,403.0,Yorkshire and The Humber,False,0.0,0.0,2019-10-25 11:02:56,0.252,0.0,0.748,0.4019
411,Gary Seal68," Well, there’s a surprise..!!. What happened to @BorisJohnson stating that we would leave on the 31st October “No ifs, No buts, regardless..?. @brexitparty_uk are the only party that will make a clean break Brexit. Bring on a GE as it’s time to change British politics for good..!!",45.0,"East Midlands, England",False,1.0,0.0,2019-10-25 11:01:47,0.17,0.067,0.764,0.7405
412,COLIN GALE, they do say miracles do happen but with Parliament in a state of anarchy against the people &amp; Government he's probably correct . Problem is that the anarchy of Parliament is perhaps not yet sufficient to call a state of Emergency &amp; dissolve Parliament !And then call a GE,174.0,NW England,False,0.0,0.0,2019-10-25 11:00:45,0.0,0.144,0.856,-0.8043
413,brent," So EU wont give extension until GE vote  Boris wont call for GE until extension. Boris complied with Benn Act , got A deal so no extension can only mean  Oct 31st stands as default 
Doesn't it?",28.0,,False,0.0,0.0,2019-10-25 11:00:33,0.0,0.078,0.922,-0.4341
414,Jayson Carmichael, You were right on the delivery,79.0,"North West, England",False,0.0,0.0,2019-10-25 11:00:00,0.0,0.0,1.0,0.0
415,ChopinLizst, They can’t deliver it with you either.,28.0,,False,3.0,0.0,2019-10-25 10:59:54,0.0,0.0,1.0,0.0
416,Brexit or Die, Well...we wouldn’t leave with a Brexit Party / Tory Alliance of MPs.,1222.0,everywhere I need to be,False,0.0,0.0,2019-10-25 10:59:21,0.227,0.101,0.672,0.3612
417,Steve Lloyd," What next, another extension, there'd be much of the same at the end of that one, shame we couldn't leave by default, but our beloved parliamentarians would never let that happen, so no man's land it is, for God knows how long, parliament is dead, dissolve it, if possible !!",3080.0,,False,1.0,0.0,2019-10-25 10:58:51,0.127,0.192,0.682,-0.7359
418,Tovester, But they can deliver it WITHOUT Labour...,3.0,,False,0.0,0.0,2019-10-25 10:57:30,0.0,0.0,1.0,0.0
419,TPF 🧢, The Tories don't want to leave the EU. They want to pretend leave.,219.0,,False,1.0,0.0,2019-10-25 10:56:26,0.162,0.272,0.566,-0.1401
420,SS, @drdavidbull 😠😠😠😠😠😠😠,39.0,,False,0.0,0.0,2019-10-25 10:56:11,0.0,0.0,1.0,0.0
421,Bill Hubert, That's because of the remoaner tossers who ignore the wishes of their electorate. @jeremycorbyn wont back an election because he knows he's party is in for a stuffing.,110.0,"London, England",False,0.0,0.0,2019-10-25 10:55:46,0.14,0.081,0.779,0.2023
422,aaron," Not the Conservatives fault! Your criticism is counterproductive considering that we’re all working towards the same common goal. What we need is a strong Brex-Tory patriotic electoral alliance in the upcoming general election, in order to #GetBrexitDone!",416.0,England,False,0.0,0.0,2019-10-25 10:55:41,0.146,0.069,0.785,0.501
423,David Kisilevsky, @Arron_banks https://t.co/f4skdBryMJ,55.0,A place far far away,False,0.0,0.0,2019-10-25 10:54:49,0.0,0.0,1.0,0.0
424,George Draper," You are starting to piss the leave voters off Nigel, the Brexit party is not going to win a single seat under FPTP and will only split the vote.",135.0,UK,False,0.0,0.0,2019-10-25 10:53:12,0.08,0.207,0.713,-0.506
425,Edwincad, Tell us something we don't know Nigel...You need to work together to get this finished once and for all....,31.0,North Wales,False,0.0,0.0,2019-10-25 10:52:26,0.0,0.0,1.0,0.0
426,Leos Sea Breeze," How did we guess 👍...
This Brexit will still be going on this time next year.
GE  is the answer yay...",146.0,"East, England",False,0.0,0.0,2019-10-25 10:51:36,0.0,0.0,1.0,0.0
427,Carlos Satriani," WE KNEW IT WOULD HAPPEN, ALL THAT CHAT ABOUT 31STOCT WAS GONNA FAIL WITHOUT A MAJORITY!
BORIS NEEDS TO STOP P*****G AROUND, SWALLOW HIS PRIDE,FORCE A GE &amp;MAKE A PACT WITH NIGEL COS WE AIN'T FALLING FOR HIS💩 TWICE!
THE 'ONLY' WAY OUT OF THE EU IS ON WTO RULES, GATTXXIV THEN DEAL!",89.0,"The North, Winter's Coming",False,8.0,6.0,2019-10-25 10:51:00,0.035,0.141,0.824,-0.7938
428,jayne hutchinson, Come on Nigel let's get those seats in the GE. Can t wait,96.0,Newport,False,0.0,0.0,2019-10-25 10:50:59,0.0,0.0,1.0,0.0
429,markus heiler," I think this has been clear for some weeks by now. Boris failed and became #failBoris. He now needs you more than before, but he may abuse you tactically by claiming that he is in favour of BREXIT, when in reality he reused most of May's treaty -  which is clearly NOT BREXIT.",9.0,austria,False,1.0,0.0,2019-10-25 10:49:51,0.146,0.126,0.728,0.0644
430,Tom Braithwaite, @Arron_banks You’re playing right into Campbell’s hands you clown.,2.0,,False,0.0,0.0,2019-10-25 10:49:29,0.184,0.0,0.816,0.2023
431,Thomas Milner, It’s nothing to do with the Conservative Party. It’s Parliament.,271.0,"England, United Kingdom",False,0.0,0.0,2019-10-25 10:47:22,0.231,0.0,0.769,0.4019
432,Alan Dowell," Excellent.....So the majority of us can now hope for some sort of fairer chance/opportunity to have some sort of say against the ""Let's get brexit done"" steamroller...",48.0,UK,False,1.0,0.0,2019-10-25 10:46:05,0.1,0.0,0.9,0.4404
433,Delshan, Time for a GE then,185.0,,False,0.0,0.0,2019-10-25 10:45:40,0.0,0.0,1.0,0.0
434,Nick.., @TCshadow1984 Nigel bite the bullet be the bigger man  tell you're lot to vote conservative and let's get this through,30.0,London,False,0.0,0.0,2019-10-25 10:44:49,0.0,0.0,1.0,0.0
435,Daniella," Boris Johnson is doing a great job. Parliamentarians are forcing his hand, he has no choice. Boris is a smart man has forced parliamentarians hand in return.",354.0,United Kingdom,False,2.0,0.0,2019-10-25 10:44:48,0.353,0.139,0.508,0.8402
436,just one annie, Good.,35.0,,False,0.0,0.0,2019-10-25 10:43:52,1.0,0.0,0.0,0.4404
437,Clive Firestorm," Time doesn't wait indecision will only let opportunities slip by.
Pick a path and walk confidently with your heart behind every step.",2.0,"Horley, South East",False,0.0,0.0,2019-10-25 10:43:36,0.288,0.0,0.712,0.7424
438,Daniella, Give me my money back! Elitist! Stuck up snob!,354.0,United Kingdom,False,0.0,0.0,2019-10-25 10:42:42,0.0,0.456,0.544,-0.7074
439,Clayton Gibson, There is a problem,173.0,,False,0.0,0.0,2019-10-25 10:42:12,0.0,0.574,0.426,-0.4019
440,gerald ringe, https://t.co/n40ewmyTCZ,60.0,"London, England",False,0.0,0.0,2019-10-25 10:42:08,0.0,0.0,1.0,0.0
441,Rob May, Nigel do yourself a really big favour and get behind him.,45.0,,False,0.0,0.0,2019-10-25 10:41:47,0.261,0.0,0.739,0.4902
442,mike dickson," Full of false promises from the Tories I'm afraid. My vote, with the majority will land with the Brexit Party.",1.0,,False,0.0,0.0,2019-10-25 10:40:49,0.227,0.0,0.773,0.6486
443,Mary," @brexitparty_uk Treasonous bastards need taught who their bosses are!
Bring on the G. E!...😡",4.0,,False,0.0,0.0,2019-10-25 10:40:45,0.0,0.408,0.592,-0.8513
444,Brexit Leaver 🇬🇧, We still wait for that independence day 🇬🇧,6.0,"England, United Kingdom",False,0.0,0.0,2019-10-25 10:39:39,0.259,0.0,0.741,0.4215
445,Shane Forster," Some other things Saj admits...

It’s no wonder he doesn’t want to do any economic impact assessments..,

https://t.co/3hf6YORI7n",181.0,"South West, England",False,0.0,0.0,2019-10-25 10:39:37,0.067,0.113,0.821,-0.2263
446,dutchtesterik, https://t.co/aWWbjD5AO3,105.0,,False,0.0,0.0,2019-10-25 10:39:17,0.0,0.0,1.0,0.0
447,Grant Berry," Tories all the same all talk Boris’s “Do or Die 31st Oct deadline” Just same as May’s “No Deal is better than a bad Deal” lies. 
#votebrexitparty",773.0,,False,1.0,0.0,2019-10-25 10:38:57,0.083,0.291,0.627,-0.8074
448,Powelly," It’s over Nige! You gave it a go, now toodle off in to obscurity, there’s a good boy.",44.0,"Sunshine Coast, Queensland",False,0.0,0.0,2019-10-25 10:38:53,0.175,0.0,0.825,0.4926
449,Jennifer Barrett, Yes so pleased we won't be leaving on 31st October.Just waiting for Boris to announce second referendum.,30.0,,False,3.0,0.0,2019-10-25 10:37:38,0.282,0.0,0.718,0.7089
450,@bowdbow #Brexit @eastleigh4leave #Eastleigh," @brexitparty_uk Because still full of remainers - backseat drivers!

Until that is sorted Tories will resolve nothing - its why theve capitulated to this bad treaty and why so may remain MPs supported the vote on this treaty",1206.0,"Eastleigh, England",False,4.0,0.0,2019-10-25 10:36:15,0.123,0.097,0.78,-0.1323
451,Klaus Riede," in any case, @brexitparty_uk members could refuse to enter the European Parliament...",3799.0,weltweit,False,0.0,0.0,2019-10-25 10:35:49,0.0,0.167,0.833,-0.296
452,Omar," @brexitparty_uk Let’s face it, Nigel. The whole “get ready for Brexit” is the same as saying “get ready for weather”. Nobody knows what weather to prepare for and when they do prepare for it it’s the wrong weather.",19.0,,False,0.0,0.0,2019-10-25 10:35:47,0.116,0.072,0.812,0.2263
453,Dave Carrera Esq 🇬🇧, @Fionalo53519376 Any one got a large ditch?,645.0,"England, United Kingdom",False,2.0,0.0,2019-10-25 10:35:27,0.0,0.0,1.0,0.0
454,Tigerbear," Why are you so obsessed with Remains 31st deadline, Do you really want Boris to meekly say we must extend it or fight it all the way? I’m with Boris. United we stand, divided we fall.",127.0,London,False,2.0,0.0,2019-10-25 10:34:57,0.145,0.115,0.739,0.0649
455,Darryl McGarvey," @hannah_stc Nigel, you have yet to have a single MP elected. Please, please, support the conservatives, rather than splitting leave vote. It's our currupt speaker / parliament that are to blame, not the conservatives. I know you know this.",64.0,"Burnley, Lancashire",False,2.0,0.0,2019-10-25 10:34:50,0.174,0.086,0.74,0.5719
456,All🇬🇧About🇬🇧Opinions🇬🇧#standup4brexit🇬🇧, Nigel stop taking pathetic swipes at Boris and the Tories. It doesn't help anything. It is Parliament that has stopped Brexit. I'm convinced after a GE the Tories will have a majority that will deliver Brexit.,228.0,,False,3.0,1.0,2019-10-25 10:34:23,0.065,0.241,0.694,-0.7475
457,John Watson, Then come the GE you cannot stand candidates against Brexit supporting Tory mps or candidates otherwise the vote just splits candidates magic grandpa gets a free hit. Be sensible on this please,617.0,Sutton in Ashfield,False,2.0,0.0,2019-10-25 10:34:22,0.24,0.0,0.76,0.8327
458,Llamaman, Still looking for that ditch?,190.0,,False,0.0,0.0,2019-10-25 10:34:10,0.0,0.0,1.0,0.0
459,Gee 🇬🇧 #BritishIndependence, Really hope to see you and Boris make a pact.,405.0,East of England,False,1.0,0.0,2019-10-25 10:34:04,0.285,0.0,0.715,0.4927
460,Peter, @brexitparty_uk Time to ask Amazon - they deliver next day.,33.0,"Wales, UK",False,0.0,0.0,2019-10-25 10:33:41,0.175,0.0,0.825,0.1779
461,WARRIOR ANGEL, Another finger in the face of those who voted to leave.,21.0,,False,0.0,0.0,2019-10-25 10:33:15,0.0,0.107,0.893,-0.0516
462,Graham Watson 🇪🇺 🇬🇧 🇫🇷, @brexitparty_uk Worried about not being able to avoid the EU Tax Evasion and Financial Transparency laws coming into effect on Jan 1st Nige?,85.0,South West UK,False,8.0,1.0,2019-10-25 10:32:42,0.0,0.173,0.827,-0.5267
463,IanP," I don't see this. 
Next Thursday the current law says we leave. No more extension needed. 
We as a country are ready. Our political class isn't. 
It's a simple process and should happen quietly.
However I can hear the howls of rage even now
For Gods sake Nigel, take the lead. NOW",10.0,The Norff,False,3.0,1.0,2019-10-25 10:30:00,0.047,0.131,0.822,-0.5423
464,billy, you can't do anything but jeopardise Brexit now,824.0,in your dreams,False,5.0,0.0,2019-10-25 10:28:54,0.0,0.0,1.0,0.0
465,I am Treacy💤, No we not,152.0,"Belfast, Northern Ireland",False,0.0,0.0,2019-10-25 10:27:46,0.0,0.524,0.476,-0.296
466,Fugazi-uk," Javid is another 1 needs watching his record as chancellor is abit shady when it comes to who gets &amp; who doesn't, hidden agenda....",64.0,England-English,False,1.0,0.0,2019-10-25 10:27:11,0.0,0.0,1.0,0.0
467,CREWE BREXITEER, The truth is The Conservatives don't want to deliver Brexit-they are Europhiles.,1852.0,"Crewe, England",False,2.0,0.0,2019-10-25 10:26:23,0.17,0.09,0.74,0.2681
468,John Duncan, Farage doesn't want Brexit. He will lose thousands of pounds a month (MEP WAGES) and the Brexit Party will be no more. https://t.co/9E2JtrAbhl,7.0,,False,0.0,0.0,2019-10-25 10:25:36,0.101,0.228,0.671,-0.3447
469,IM1 OBE, maybe all your MPs in the parliament can support him.,324.0,London,False,0.0,0.0,2019-10-25 10:25:22,0.231,0.0,0.769,0.4019
470,cage_wench #FBPE, https://t.co/yyBW1c17CO,25.0,"Neuilly-le-Vendin, France",False,3.0,0.0,2019-10-25 10:24:58,0.0,0.0,1.0,0.0
471,BEAMS Consultants UK, Blood on the hands of Parliament for murdering the democracy,65.0,United Kingdom,False,0.0,0.0,2019-10-25 10:24:51,0.0,0.323,0.677,-0.6486
472,Matt, Didn't you lose to a muppet or dolphin or petri-dish bacteria once? Can't remember exactly.,85.0,,False,0.0,0.0,2019-10-25 10:24:24,0.148,0.0,0.852,0.3089
473,michael, I doubt you could deliver papers on your own Nige.,139.0,,False,0.0,0.0,2019-10-25 10:23:31,0.0,0.238,0.762,-0.3612
474,skyking48, So sad that Boris rolled over so easy.,6531.0,"Coto de Caza, Ca ",False,0.0,0.0,2019-10-25 10:23:15,0.285,0.258,0.457,0.0896
475,Firestarter," @Arron_banks #EUDefenseUnion

Boris or no Boris, Deal or No Deal – the question still remains whether Britain will be able to reverse its current path towards continental military integration, effectively ceding its sovereignty to Brussels. @21WIRE 
https://t.co/FZHNCJhCpd",423.0,HKG,False,0.0,0.0,2019-10-25 10:21:58,0.072,0.109,0.819,-0.128
476,Andrew 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧, Shameful tories stringing everyone along. Truly deceitful party.,274.0,"North West, England",False,0.0,0.0,2019-10-25 10:21:04,0.357,0.389,0.255,-0.128
477,NormanDeArmond," EUnited KingdEUm
of GrEUt BrEUttEUn
EUn NorthEUrn IrelEUnd",13539.0,"Palm Springs, Calif",False,0.0,0.0,2019-10-25 10:20:58,0.0,0.0,1.0,0.0
478,janine, Hope there’s an election before this treaty is signed !! But the EU sits quietly like a stalking cat waiting to see if there’s a general election when there is it will extend to mid Nov to force it through EU manipulation!!!,14.0,"England, United Kingdom",False,0.0,0.0,2019-10-25 10:20:47,0.178,0.059,0.762,0.6826
479,Healthy Mind Woman, @brexitparty_uk Ooh good as that’s my book club day !! Wouldn’t like those spoilt arrogant bunch of lunatics in the #houseofcommons to spoil it for me !!,2599.0,Cheshire. UK / Scouser ,False,0.0,0.0,2019-10-25 10:20:27,0.153,0.197,0.65,-0.3753
480,Lesley  Wilson," Yes it’s dead and this  Parliament wants  to kill off what’s left of our democracy
Enter stage left a dictatorship",27.0,,False,0.0,0.0,2019-10-25 10:18:39,0.097,0.325,0.578,-0.8074
481,chris piggott, You have already said you won’t work with the Conservatives unless we deliver a clean break Brexit? Zero compromise will put Jeremy Corbyn into number 10. Which will cancel Brexit altogether.,123.0,"Colchester, England",False,7.0,1.0,2019-10-25 10:18:26,0.121,0.061,0.818,0.25
482,UtdKingdom, @brexitparty_uk 😡😡😡😡🤬🤬😡😡🤬🤬😡🤬🤬😡😡🤬,180.0,UK,False,0.0,0.0,2019-10-25 10:17:55,0.0,0.0,1.0,0.0
483,The Wise Cat’s Ugly Sister #NoElectionNoDeal, https://t.co/yN2Txw3skz,86.0,,False,2.0,1.0,2019-10-25 10:17:40,0.0,0.0,1.0,0.0
484,Andrew Quinn," @brexitparty_uk Get a room, Nige!",2809.0,Donegal & Derry (Irish border),False,0.0,0.0,2019-10-25 10:17:26,0.0,0.0,1.0,0.0
485,Richard von Coudenhove-Kalergi, Looks like the reason EUSSR is sending EU army vehicles on Calais ferry is Brexiteers are sick of betrayal and UK Yellow vests could be coming? https://t.co/g0M5YcjL7v,6427.0,"North Region, Singapore",False,0.0,1.0,2019-10-25 10:17:00,0.074,0.211,0.714,-0.6808
486,Zzzzzz," Mr Farage, *please* stop undermining Boris! He’s doing his best in the face of immense opposition from all and sundry. You’re meant to be batting for the same side, stop scoring cheap points off his situation!",2464.0,,False,23.0,1.0,2019-10-25 10:16:13,0.096,0.171,0.733,-0.3147
487,Jonathon," It astounds me that pretty much everyone accepts a breach of legality as just another day. Article 50 is explicit. You leave on the agreed date with or without a deal. There is nothing in law parliament can do to delay it, now we are heading for leave MK 3,4,5?",446.0,"England, United Kingdom",False,0.0,0.0,2019-10-25 10:15:45,0.19,0.083,0.727,0.7906
488,L.A.S, Can’t blame @BorisJohnson for Parliaments actions! If you want brexit work with him not against him!! Labour and the remainer mps are the issues here,487.0,West yorkshire,False,0.0,0.0,2019-10-25 10:15:28,0.047,0.119,0.834,-0.4545
489,Political Vagrant QC, @Arron_banks You are not helping...,109.0,Guess...,False,1.0,0.0,2019-10-25 10:14:07,0.0,0.0,1.0,0.0
490,Mick Martin," Tell us something we don’t  know Nigel,  snivelling MPs who can’t accept the outcome of a democratic vote regardless of their Party loyalty. SNP by way of Mr Blackman spews his repetitive drivel, the next GE will be a cull of MPs who don’t represent their constituencies.",43.0,Northern,False,1.0,0.0,2019-10-25 10:13:48,0.17,0.039,0.792,0.7783
491,Drummo, We’re READY BREXIT PARTY,37.0,"Enfield, London",False,2.0,0.0,2019-10-25 10:12:43,0.769,0.0,0.231,0.7695
492,ahjnnoot, Such a shame! Our country is being ruined by the disgraceful behaviour of the brexiteers!,54.0,"Northampton, England",False,0.0,0.0,2019-10-25 10:12:37,0.0,0.361,0.639,-0.7772
493,Taiwo ikuesan," You cannot deliver it on your own too. Don't be deceived Nigel. Blame Parliament and not Boris. If u were Boris, what would you do and how will u get GE approval with this dead parliament and the surrender Act in place ? Will u not extend? and go to prison?",27.0,,False,0.0,0.0,2019-10-25 10:11:50,0.094,0.206,0.7,-0.7616
494,Daviejohn," Thank you for all your useful rhetoric Nigel, helpful....er not!",378.0,Europe,False,1.0,0.0,2019-10-25 10:10:52,0.416,0.0,0.584,0.69
495,Brexiteer Thelma Woo 🇬🇧," It is not about them. It's the Parliament and you bloody know it. It's easy for you to sit behind the microphone and bark. Try HoC. If you take a piss at a wrong time, you in Supreme court mate",343.0,UK,False,1.0,0.0,2019-10-25 10:10:40,0.135,0.18,0.685,-0.296
496,Michael, We are now 100% behind the BREXIT PARTY. Voted Conservatives last time but will not make the same mistake a 2nd time.,134.0,Cheshire ,False,0.0,0.0,2019-10-25 10:10:09,0.091,0.127,0.781,-0.2224
497,FreeSpeech," Of course they can't, we wouldn't live in much of a democracy if they could, would we? 

The swamp shalt yet be drained.",5.0,,False,1.0,0.0,2019-10-25 10:09:57,0.0,0.106,0.894,-0.3612
498,Russell Bean, Right behind you Nigel.,8.0,,False,1.0,0.0,2019-10-25 10:08:47,0.0,0.0,1.0,0.0
499,Itchy Beard, https://t.co/iiFA6LoIg5,124.0,"England, United Kingdom",False,0.0,0.0,2019-10-25 10:08:09,0.0,0.0,1.0,0.0
500,1976, Well I started my own collection of dirty ditch pictures...can’t wait for the 31st.,23.0,,False,0.0,0.0,2019-10-25 10:08:09,0.131,0.181,0.688,-0.2023
501,Kirsty Morgan, @BorisJohnson just partner up on this one occasion and get Brexit over the line with a clean break Brexit. Got to be better than the situation we are in now.,21.0,"Cardiff, Wales",False,2.0,0.0,2019-10-25 10:06:41,0.172,0.0,0.828,0.6808
502,REVOLUTIONISNEEDED," The only way Brexit will get honoured is if you are PM. 

Are you nervous about becoming prime minister ?",450.0,,False,1.0,0.0,2019-10-25 10:06:18,0.143,0.094,0.762,0.2732
503,Jon D🇬🇧, Come on Nigel you are better than this! No one could deliver with this toxic parliament,18.0,Salcombe,False,0.0,0.0,2019-10-25 10:05:44,0.165,0.113,0.722,0.2481
504,Leon, Your in danger of becoming a moaning nagging backseat driver....getting boring Nige 😴,134.0,"London, England",False,0.0,0.0,2019-10-25 10:04:27,0.0,0.521,0.479,-0.8316
505,"Fornow 🇬🇧 ""Reply deboosting detected"""," So stop pontificating, compromise and work with them before we lose it all.",816.0,UK,False,2.0,0.0,2019-10-25 10:03:31,0.0,0.321,0.679,-0.6361
506,Jon The Triathlete 🍄," It´s a shit show from every angle. Well done.

https://t.co/C3E43C6N4R",29.0,Planet 🌎 is my home.,False,0.0,0.0,2019-10-25 10:03:04,0.165,0.283,0.551,-0.3612
507,Jean, Awful,99.0,"Lisburn, Northern Ireland",False,1.0,0.0,2019-10-25 10:02:06,0.0,1.0,0.0,-0.4588
508,Brian Hamilton, And you'll come running as soon as they click their fingers,33.0,,False,0.0,0.0,2019-10-25 10:02:00,0.0,0.0,1.0,0.0
509,Paul 🏴󠁧󠁢󠁥󠁮󠁧󠁿, @Michael_Heaver U will win one seat at best and then split the brexit vote leave labour n the libdems to make us remain... Stop being an arsehole n form an alliance,33.0,Little Hulton ,False,0.0,0.0,2019-10-25 10:00:41,0.226,0.096,0.678,0.765
510,Gordo RFC, R.I.P Conservative &amp; Unionist Party. 1834 - 1st Nov 2019 https://t.co/NlwlqqVgno,115.0,,False,0.0,0.0,2019-10-25 10:00:17,0.231,0.0,0.769,0.4019
511,Christopher Whaley, It’s about time you got yours in there and do a Donald trump 😂 drain the swamp,767.0,Northumberland,False,0.0,0.0,2019-10-25 09:59:19,0.16,0.08,0.759,0.4404
512,Aidan Halpin," This is the easy bit. After House of Horrors passes WA (eventually?) the Trade Negotiations start and are scheduled to be completed by 31 December 2020, an impossibility. British negotiators are so incompetent, this date will have to be pushed back. Best option is Remain in EU",37.0,,False,1.0,0.0,2019-10-25 09:58:36,0.123,0.133,0.744,-0.1509
513,ႽႠტRო1203, October 31 lol did anyone really believe that?  Pity it wasn’t April 1st,471.0,United Kingdom,False,0.0,0.0,2019-10-25 09:58:24,0.172,0.151,0.676,0.0865
514,Pat Bean," The Con Party are finished. We gave Boris the benefit of the doubt, believed his soundbites and convictions. Although he’s had restrictions/obstructions laid on him, he brought back May’s WA after saying it was dead. He’s let us down. TBP. 🎃🇬🇧",1161.0,Yorkshire.,False,1.0,0.0,2019-10-25 09:56:03,0.115,0.137,0.747,-0.2732
515,Andy . ✌," @BorisJohnson couldn't deliver a letter 😂
#remain #RevokeA50 #NotMyPM #NotMyPrimeMinister #HouseOfCommons #gammon #unicorns",58.0,probably loitering somewhere ,False,0.0,0.0,2019-10-25 09:55:55,0.193,0.096,0.711,0.4404
516,Patrick Edwards, Do you want a general election? When would you want one? Before or after Brexit?,91.0,"North East, England",False,0.0,0.0,2019-10-25 09:55:38,0.207,0.0,0.793,0.2824
517,Tim Quadling ︽✵︽, You wouldn’t have fared any better. All you will bring about is a labour government.,395.0,"Chatham, Kent.",False,0.0,0.0,2019-10-25 09:53:55,0.182,0.0,0.818,0.4404
518,Bertie Wooster," Nige, you must be making a fortune out of this lot, what with all your talks and media events, but, we’ll just one question, why can’t you get elected after so many attempts?
You talk like you are going to save Britain from those pesky  Brits who haven’t signed up to your cult.",24.0,Cornwall UK,False,1.0,0.0,2019-10-25 09:53:07,0.127,0.047,0.826,0.6956
519,bernie, Then back em instead of always knocking them but then you did jump ship once the vote was counted,1.0,,False,0.0,0.0,2019-10-25 09:52:48,0.0,0.0,1.0,0.0
520,Neil Burrows," He also said this... 

https://t.co/ji3glfXxtU",38.0,,False,0.0,0.0,2019-10-25 09:52:25,0.0,0.0,1.0,0.0
521,kim alexander," What a joke you are Nigel. Back brexit party , Corbyn want you too. Sounds like a great idea that. Ffs",644.0,,False,1.0,0.0,2019-10-25 09:52:21,0.448,0.133,0.42,0.7906
522,The King of Tonga, Almost there Nigel. It ain’t gonna happen.,504.0,Tonga / Brighton,False,0.0,0.0,2019-10-25 09:52:04,0.0,0.0,1.0,0.0
523,Andy Usher, https://t.co/3LF4QTWwZv,3.0,Cleveland England,False,0.0,0.0,2019-10-25 09:51:28,0.0,0.0,1.0,0.0
524,norman macdonald, What’s you’re point?,66.0,"Sydney, New South Wales",False,0.0,0.0,2019-10-25 09:50:26,0.0,0.0,1.0,0.0
525,Lydia Chiriac, START THE ELECTION PROCESS!!!,44.0,,False,0.0,0.0,2019-10-25 09:49:45,0.0,0.0,1.0,0.0
526,Krzysztof Chyliński 🇵🇱🇬🇧🇳🇬🇻🇦, Not like you tried to help.,125.0,"Croydon, London",False,0.0,0.0,2019-10-25 09:49:19,0.306,0.24,0.454,0.1506
527,Mr Templar, Well they don’t need your help!!!,274.0,UK ,False,0.0,0.0,2019-10-25 09:48:54,0.587,0.0,0.413,0.6884
528,Julia 🇬🇧 #BorisBrexit!," You could easily secure a true Brexit Gov for us Leavers  by ONLY placing Brexit Party candidates in constituencies where the Tories can’t win! If you contest Conservative candidates, you’ll split the Leave vote &amp; with the FPTP system, we’ll get a Corbyn government!",13607.0,Londoner by the seaside 🏖,False,45.0,12.0,2019-10-25 09:48:50,0.283,0.023,0.694,0.9258
529,Kanjin Tor ™, You will never see the power you so desperately seek.,2552.0,UK,False,0.0,0.0,2019-10-25 09:48:35,0.0,0.272,0.728,-0.5214
530,PMC58, The people voted for Brexit. It has to be honored.,10699.0,,False,0.0,0.0,2019-10-25 09:48:27,0.297,0.0,0.703,0.5859
531,🕷️ Neil Jackman 🕷️, @LeaveEUOfficial Boris Johnson couldn't deliver newspapers on his own,105.0,B!66LESWADE (UK),False,0.0,0.0,2019-10-25 09:48:15,0.0,0.0,1.0,0.0
